date,AAPL,MSFT,AMZN,FB,GOOGL,WMT,JNJ,JPM,V,PG,NVDA,MA,UNH,DIS,HD,BAC,VZ,ADBE,NFLX,CMCSA,KO,CRM,PFE,T,MRK,PEP,ABT,INTC,CSCO,TMO,ABBV,NKE,AVGO,XOM,ACN,QCOM,CVX,COST,LLY,MCD,MDT,TXN,NEE,HON,UNP,AMGN,CHTR,PM,UPS,BA,C,LOW,MS,SBUX,WFC,AMD,IBM,BLK,INTU,MMM,AMT,LMT,CAT,ISRG,GE,SCHW,AXP,SYK,CVS,TGT,GS,DE,FIS,MDLZ,TJX,MO,MU,AMAT,CELG,ZTS,SPGI,ADP,ANTM,FISV,FDX,CL,PLD,CB,BDX,GILD,CI,AET,ATVI,LRCX,USB,CSX,SHW,ADSK,CCI,DUK,CME,ITW,AGN,EQIX,SO,ECL,PNC,D,GPN,NSC,GM,APD,EL,MMC,PGR,HCA,EW,ILMN,ADI,MCO,DG,ESRX,HUM,WM,NOC,BSX,AON,NEM,EMR,PX,MNST,ETN,KMB,COF,CTSH,ROP,IDXX,ALGN,GD,COP,ROST,BBT,MAR,EXC,MET,PSA,EA,AEP,BAX,CMG,KLAC,TEL,SNPS,DLR,APH,BIIB,CDNS,MCHP,SYY,APC,SRE,CTAS,STZ,A,GIS,BK,EBAY,XLNX,FCX,XEL,PAYX,TRV,PH,F,PPG,WBA,CNC,ALXN,RHT,TROW,CMI,JCI,ORLY,VRSK,RTN,TDG,YUM,VFC,ALL,AIG,ZBH,KMI,STI,ANSS,RMD,SBAC,RSG,BLL,AFL,LYB
2013/6/21,-1.702751143,-0.95894516,-0.954513749,1.691331924,-1.159293883,0.33557047,0.462737457,-1.109623111,0.190518884,0.785619174,-1.08126962,-0.578479176,-0.34564022,0,-1.056910569,-3.203125,0.501483983,-0.494938133,-2.874717908,0.361290323,0.846805235,-1.339529798,0.035149385,-0.641025641,0.995455529,0.577667746,0.684345595,-0.041493776,-0.37037037,1.022419315,0.708873136,-0.939973615,-0.826110509,0.067575177,-0.743353912,-0.749958793,-0.263672706,0.484261501,0.650274334,0.278410267,1.175088132,-0.347624565,-0.375647668,-0.258097819,-0.72820311,-0.886247524,0.492046753,0.370670682,0.628110927,-1.972227812,-4.280155642,-1.362722934,-3.146923231,-1.245387454,0.425212606,1.03626943,-1.895731955,-3.416483736,-1.004329004,0.202727608,0.55523918,0,-0.510018215,0.312176704,0.021551724,0.843253968,-0.604312594,0.619195046,0.615980289,-0.07313149,-1.640402997,-1.089192787,-0.916568743,-0.07082153,0.040891433,1.03649635,3.86656558,-1.531291611,-1.202794729,0.965058236,0.721473324,-0.132197415,0.594315245,-1.151430565,-0.525375644,0.574609445,-1.029619182,-0.648598564,-0.260281104,-1.917584659,2.602175831,0.69215557,-1.956521739,0,0.860832138,-1.932773109,-3.165869491,-2.609452015,-0.430586488,-0.599907707,0.013308491,-0.725900116,-0.083549169,-1.186440678,0.02362949,-1.073601336,1.240199572,-0.646472109,-2.011986301,-0.999178757,-1.669816289,-0.552368812,-0.735406772,0.643832089,-0.856443719,-2.019929976,-0.930930931,0.915019008,-0.022426553,-1.193317422,-0.502815768,-0.948022229,1.046301864,-0.050671396,-0.134228188,-0.661521499,0.14354067,-1.854056812,-0.257969412,-1.258512197,-2.343653566,-0.269115086,1.087304125,-1.107672259,-0.672969075,0.091006867,0.512586855,-0.170309395,0.091947984,-0.945775116,-0.142789148,1.253439315,-2.090815803,0.301608579,-0.359227661,1.11003861,-1.761517615,-0.626450116,1.236931233,-1.153942289,-0.331950207,0.201477502,-1.655443322,0.821135309,0.463883366,-1.537683359,-1.603346114,0.303280948,0.149925037,-0.699080793,-1.26146789,0.15625,-0.139692676,1.242532855,0.404984424,-2.633402633,-0.45562599,-0.390218522,0,-0.830624774,-0.054510766,-1.393072289,-0.755429651,-1.084745763,-1.323440946,0.020738283,-1.913875598,-0.034328871,-0.700832238,-1.531668277,-0.911854103,-0.839747036,-0.357563139,0.452725057,0.045447659,0.953000488,-0.592228803,-0.92641663,0.064557779,-1.567469332,0.571656474,-0.581717452,0.682926829,-1.730769231,4.015887026,-0.336370007,-0.480336235,-0.224215247,-0.617066291,-2.203898051
2013/6/24,-2.462778731,-1.452344932,-1.775454984,-2.785862786,-1.12476443,-0.484608559,0.375757576,-3.056684078,-1.744966443,-0.079270709,-1.904090268,-2.003937562,0.047296232,0,-0.835387565,-2.098466505,-0.590631365,-1.944381641,-2.427777778,1.131396246,-0.432569975,0.110834026,-3.302881237,0.08797654,-1.307049496,-1.287553648,-1.755876522,-2.822748028,-0.702189178,-1.182782587,0.291262136,-1.598135509,-1.406527379,-0.934158694,0.088855039,-1.253840405,-1.057479106,-0.426320667,-1.716131637,-0.896902641,-0.909794812,-0.886627907,0.390066311,-1.47496442,-1.899947132,0.368188513,1.836556044,-0.692440854,-0.247320692,-1.140936153,-0.988793672,-1.012287515,-1.014900662,-1.634750117,-1.867995019,2.307692308,-1.136767006,-0.574403901,-0.752142732,-1.462203421,-1.543253575,-1.419047619,-1.312095691,-0.533916306,-1.917690153,0.049188392,-0.953433743,-1.8,-1.57425223,-0.702576112,-2.357189757,-2.728496268,-0.166034156,0.726435152,-0.449621909,-0.592399942,-3.941605839,0.135226504,-1.056127473,-3.098220171,-0.697455231,0.176496544,0.783457488,0.541240146,-0.073941058,-0.964113551,0.071255522,-1.224061553,-1.617954071,-2.870216306,0.716435019,0.409165303,-1.92165558,-2.562373567,-0.028449502,-4.027420737,0.317475998,-1.741589759,-0.16403221,0.515320334,0.811709914,-1.81339573,-0.560247512,-1.103487707,0.330734704,-0.422042687,-1.22500704,0.669269381,-2.053298384,-2.848057514,-1.921865154,-1.07882931,-1.335082574,-1.484135107,-1.316330728,-1.099505223,-2.455289482,-0.906866273,-1.413189771,-2.087646653,0.060642814,0.478547855,-0.023803856,-1.064638783,-1.417399804,-0.665926748,-0.955566173,-1.941074523,-1.311657122,-1.545176779,1.703614961,-2.80952381,-1.128334915,-1.482457585,-1.726084852,-0.917507026,0.192656392,-0.838783054,-0.748031496,-1.412897094,-0.460756276,-0.150966184,0.170313114,-0.300701637,-2.320865255,0.009546539,-1.931034483,0.280177446,-0.218181818,-1.024092831,-1.230456101,-1.653261841,-0.62767475,1.699716714,-1.213720317,0.226035138,-0.162947219,-0.632215503,-0.119760479,-2.024311223,1.122725513,-0.490305326,-1.898481215,-0.708048147,-0.465404902,-1.992882562,-0.31840796,0.313397754,-4.166061047,0.291332848,0.463594219,-1.514572992,-2.653557459,-1.987662783,-1.639233218,-1.503213767,0.487804878,-0.398351648,-0.860167622,-1.807735426,-4.772645254,-0.502063974,-0.195321372,-0.866701335,-1.362810418,2.377730524,-2.557396106,-1.118999547,-0.451612903,-4.154165705,-1.454064772,-1.030927835,-2.551679587,-1.090299133,0.063640221,-0.787512305,-1.206636501,-1.738616203,-2.07379812,-2.054269508
2013/6/25,0.19608119,2.73257599,1.509433962,2.822925577,0.145976245,1.289437586,2.089119672,2.793853522,1.605191257,0.872669576,1.150251618,0.742627538,0.315159155,1.099967648,1.919624361,2.469909316,1.27023151,0.207516717,-0.688948357,0.915331808,0.779453105,3.349017437,0.218023256,1.201289188,0.043421624,1.879795396,0.518881522,0.683468603,-0.207986689,1.776900296,0.701839303,1.421079344,1.966759003,0.522608498,0.507292327,1.530440632,0.772280641,1.675353686,0.472473295,1.166423662,0.351631178,1.099868016,1.178603808,1.339461589,1.081208528,0.241064878,1.039072563,0,0.696576151,1.943234502,2.352418997,1.569333676,3.0324318,1.994301994,1.243654822,1.754385965,0.945960071,2.930174564,1.46281283,0.363975735,2.54529767,0.028982707,1.379011811,0.670023953,0.768892794,1.769911504,1.227678571,0.971330096,-1.084059001,0.936025943,1.909757246,2.578616352,0.807792825,0.36939314,0.123177992,1.075581395,1.93768997,1.417960837,2.324975437,3.741496599,0.170842825,0.073410659,1.108703963,-0.456407256,2.198731501,0.703082747,1.993733979,1.357252449,3.374005305,5.588865096,0.099587424,0.814995925,1.733232856,1.5455594,1.195219124,1.741071429,2.203985932,1.499772762,0.941000747,0.441857959,0.184794087,0.595770033,1.454759502,0.566572238,1.03602543,1.683216275,1.0085531,1.569713758,2.386262266,0.882311086,1.317057501,1.414534068,1.008994916,1.337662338,0.875364735,1.278488049,2.81230578,4.503195816,-0.091012514,2.396475771,1.070707071,-0.180653638,0.047619048,-0.561106841,-0.049578582,0.782122905,1.64013507,0.424178155,1.881317858,0.922149317,2.359698702,1.208557896,0.693259386,1.019896338,0.886408404,-0.008342371,0.452437507,0.129032258,0.621446516,1.124169647,0.558659218,0.604777744,1.726392885,1.575067024,1.280276817,0.999563628,1.078293483,1.071012806,0.510204082,1.359723689,0.805545148,1.272149023,0.057421763,0.400417827,1.008279915,0.815479241,-0.085154698,0.746887967,0.869304556,4.152163103,2.131189382,0.985442329,2.30189448,-0.142619444,0.124688279,1.597676107,2.415651827,0.598802395,2.072155762,1.525054466,0.814332248,1.053243732,1.346655083,3.776223776,1.074306177,-7.293969056,-1.112459547,0.009194134,1.156840934,1.45568717,1.136901942,-0.078579902,0.937556891,0.349711488,-0.168867056,-2.574269889,1.878914405,2.082618754,1.058543962,3.009872381,0.402414487,3.814752252,1.458402386,-0.141322781,0.021199915,1.162296244,0.549618321,0.409244102,1.157587725,2.817342307
2013/6/26,-0.794900282,1.277644949,1.672899628,-0.207986689,0.700968113,0.947995666,1.656020819,0.714424384,1.109243697,0.956875082,0.071073205,0.386382251,0.565504241,0.4,1.056910569,2.014545923,1.638680963,3.301886792,1.570583514,1.033005795,1.584886522,1.017675415,0.978970268,1.592356688,0.434027778,1.192418727,0.77430456,1.35765804,0.791996665,0.642580019,3.40062485,1.40116764,0.488997555,0.282549729,0.227129338,1.325161504,0.071846454,0.787257415,0.633817215,0.926497838,1.22639673,1.276472295,1.777265745,1.645717248,3.095634788,1.683500627,0.288968213,1.034282394,1.078672764,1.415766959,2.016478751,1.19047619,0.730519481,0.699875854,2.105790925,1.495073892,0.698938649,1.88976378,2.049678652,1.106564999,2.972935072,0.790998648,-0.329388801,-0.232583603,0.370612601,0.434782609,1.061190739,0.341349884,2.533237513,0.518437386,-0.527878588,0.367872471,0.801319821,0.525762355,1.230264507,0.690250216,3.39172568,-0.665778961,1.679929266,1.37704918,0.549554671,1.452464789,0.101462062,1.70467905,1.354985519,1.000716076,2.652890254,1.653469958,1.467720415,2.007706348,0.483229107,0.291026677,1.185185185,0.318037256,1.012373453,0.833698991,1.101169993,2.208955224,1.198579461,2.00797057,-0.856389987,0.236896654,1.309573145,3.089968382,1.794686553,1.071930451,3.080125604,1.6,0.196035722,2.553251516,1.553582752,1.575809199,1.378349079,1.166218121,1.198347107,-0.850713502,0.045337766,3.476508201,1.070371214,0.774393392,1.019388367,0.767686739,-0.157663018,1.414547422,0.868055556,0.997782705,0.870115488,-4.716649067,0.523656408,0.790722193,0.985572735,2.00096821,1.970130283,1.208209202,2.424341035,0.317036543,1.824118906,0.504009164,0.775295664,0.653528718,1.126984127,1.292455666,1.362818205,2.721873969,1.74239836,1.876729899,0.417439703,1.727712509,0.94271211,1.45913852,2.43449173,1.682368775,0.68866571,1.040402289,1.090764858,1.814521254,1.420454545,0.549148819,1.069836553,1.205538315,1.062101712,0.266134398,1.055356432,0.642704118,-1.286841013,1.107934239,-0.584795322,2.148033126,-1.448736999,1.645207439,1.292407108,0.901592173,1.553793399,1.718328841,0.088573959,2.089009991,0.265903048,2.459204781,1.605454146,2.447601632,0.262295082,0.899106618,-1.307511949,0.644711622,0.292326618,0.730021319,0.278103044,1.605359768,0.38477982,1.00514259,0.080160321,1.044067797,2.090819993,1.974242853,-0.36032217,0.098080426,2.186456119,0.071925198,1.790830946,-0.167453189
2013/6/27,-0.535889942,1.807451125,0.380219239,0.91704877,0.698383803,0.939093104,0.639981382,1.931454566,1.119237589,0.714100234,-1.5625,1.101473953,1.468291159,1.115537849,1.6358273,0.788643533,1.373407643,1.548056576,-0.578740981,0.399002494,0.449326011,1.537645811,0.933572711,1.168424052,1.274848747,1.116348301,0.213431986,0.502302219,1.157981803,1.192627394,-0.674026729,2.204309919,0.811030008,1.4651189,0.516177767,-1.471309465,1.273504274,1.035422343,1.015847217,1.111791106,-0.557692308,-0.171870524,0.517681151,2.180010199,0.313520153,1.131001408,0.788135593,0.862663906,0.475582879,2.45053731,1.615302869,1.852315394,0.644641418,1.169653727,1.031180948,-1.473050695,0.406169666,1.989458249,1.923404255,1.140439621,0.65368378,1.582038923,1.040391677,0.701488001,1.042571677,0.577200577,1.431883267,-0.185557445,0.210268092,-0.377742264,1.233830846,0.452046426,0.280570493,0.732217573,0.729187766,1.08540417,2.883922134,-0.268096515,2.289565217,-0.420439845,-0.282698832,0.057845264,1.23330878,0.265865218,0.7551791,1.277938283,1.414581066,1.408934708,-0.151729719,0.795228628,1.329561528,1.694341448,1.02489019,1.336050725,-0.055679287,1.087902524,0.334694804,1.124415888,3.05600234,1.239669421,1.235880399,1.499261448,1.20265074,2.612574934,0.595007795,0.341580839,0.533953998,0.742662849,0.869565217,0.398899587,2.341554792,-3.172641509,1.16101436,1.01342792,2.204981625,-0.13838915,0.468277946,0.374793461,1.667417756,0.443989071,1.226751088,0.936215235,0.241337187,1.702235772,1.266289648,0.878155873,1.333124216,0.923531585,1.02357887,-0.113319386,1.069524307,2.135738016,0.914095772,1.128372854,-0.142970612,0.823353293,0.320690036,1.834966948,1.747294302,0.923725694,0.627844922,0.623145401,0.532724505,-0.433595632,1.902843071,0.371082102,1.341801386,0.520833333,0.057471264,-0.298120187,0.689404935,0.860357379,0.840695355,2.368285567,1.844101491,3.77509238,0.910364146,0.709994539,0.588062335,1.40346739,1.607319486,0.575094006,1.655172414,0.567644276,1.545416316,0.335807706,1.352941176,0,1.846965699,0.809289233,-4.984051037,1.153358682,0.601456157,1.9542895,0.980258679,-0.645017794,2.162382701,4.133019291,1.731601732,0.659069065,0.822199383,0.937978732,1.471033013,0.952216066,1.747774076,0.614096973,0.948766603,0.897971685,2.214650767,1.434853043,-0.093445468,1.039989265,0.416,0.631462078,-0.595617954,0.79787234,0.29717682,0.670819358,1.002814919,2.272034157
2013/6/28,-1.186590513,-0.463768116,0.601005318,0.867410161,-0.280492922,-1.049973418,-0.739969939,-0.567322239,-0.153424658,-0.86373598,-0.216450216,-0.619298246,0.123152709,-0.472813239,0.158311346,0.469483568,-1.178087571,-0.438692696,0.214742776,-0.397416791,-0.347912525,-1.279373368,-0.373532551,-0.535211268,-0.906763388,0.098135427,-0.979696152,-1.166180758,-0.654129191,0.738095238,-3.311103311,-3.138580396,-1.421292572,-0.522048206,-13.57715431,0.464576074,-0.295383577,-0.647249191,-1.347546259,-0.201755271,-0.464126861,-0.975609756,0.325325325,-1.060511541,-0.612192293,-0.579461108,4.019170941,-1.288630403,-0.173170169,0.303891775,-0.292825769,0.024576063,-2.882305845,-0.380807312,-0.243013366,-0.985221675,-3.522965846,-0.435204974,0.517702071,-0.754751296,-1.352996888,1.037637959,-0.290732889,-0.467075657,-0.414875322,-0.526064084,-0.067222372,-0.309837335,-1.005420528,-0.058334549,-1.054976738,-1.198005351,-0.489624621,-1.246105919,0.321737382,-1.215032495,-1.786965662,-1.747311828,-0.784643765,-0.811951932,-0.094500095,-0.997253938,0.870646766,0.126815771,-0.151929505,-0.595029751,0.268240343,0.192025302,-0.597710465,-0.157790927,0.90731435,0.347172683,0.144927536,-1.430167598,-0.139275766,-0.258286698,-0.169616102,-2.180505415,2.028944381,-0.393320965,-0.354423733,0.48752092,1.03476152,-0.846693115,-0.955848885,0.023485204,-1.186163693,-0.150990319,-0.646551724,-0.493218249,0.061012813,-1.151090196,-1.151464814,-0.551793328,-0.019976029,-1.884700665,0.330777327,-0.013383298,-1.108156028,2.975178511,-1.426896013,-0.355871886,-0.023778385,-0.774419186,0.230666505,0.217627856,-1.021513698,0.439238653,-1.483625837,-0.558512959,3.165309859,0.540892193,-0.741121976,-0.113195343,-2.211263124,1.377546812,-1.179453263,1.11919418,0.30757401,-0.447686951,0.4991421,-0.97286936,0.832702498,-0.516129032,0.19771529,0.092427543,-0.047856703,-0.112637982,-0.588742102,-0.055372519,-0.900900901,-1.159230096,0.155433093,0.51969824,0.089893412,3.517467039,0.138792505,-0.189804772,-0.175387314,-0.942079553,-2.932587004,0.153947658,-0.329521225,0.49388523,-0.134589502,-1.673419059,-0.899593732,-0.608056752,0,-4.432809773,0.713386488,-0.400952262,0.062932662,0.32488629,-1.577457193,-1.20886501,2.975239617,-0.834724541,0.404255319,-1.159459828,-0.101936799,0.743469128,0.225123818,0.754587549,-0.617842074,-0.176889611,-0.37593985,-0.350404846,0.208333333,0.547570157,-0.360769642,0.723819643,-0.414276609,0.275824024,-3.445324203,2.728787668,-0.088888889,-1.189909567,0.069674273,-1.207693455
2013/7/1,3.175897525,-0.029120559,0.351207502,0.819000819,1.236456438,-0.470114171,-0.407687828,-0.285279574,0.773789924,0.130039012,1.336948662,1.955972955,0.73800738,0.760095012,0.935194942,0.62305296,-0.298032982,-1.123595506,0.928446934,1.321695761,0.648379052,-0.132240148,-1.053383324,-0.339847069,-0.484443966,0.196078431,0.08603384,0.463548251,0.020576132,0.378161191,-0.605033882,3.356596876,1.577801959,0.446627959,4.347826087,0.578034682,-0.11850347,-0.181867535,0.448521916,0.33356919,0.854866913,1.231527094,-0.286854577,0.706179067,0.59002788,-0.511453762,-1.867270229,0.635397412,0.462588181,0.596168882,-2.03482274,0.614250614,1.154163232,0.642201835,0.53593179,1.243781095,1.438352529,-0.163915232,2.841003489,-0.714678395,-1.481278288,0.728223322,-0.045802454,0.405074105,0.114404127,2.466346154,1.47988699,-0.015540016,1.404221496,0.846344667,0.463576159,-0.252354281,0.946579194,0.630914826,0.94207256,0.471967963,1.177310025,1.162790698,1.23468426,-1.342501637,1.116155883,0.364963504,0.616522811,0.322394934,-0.030432136,1.373239437,0.347779561,1.003382187,0.693028944,1.797708416,0.345829299,-0.015797788,2.604920405,-0.011335298,1.227336123,-0.345274061,0.334145098,-0.413345143,0.389375608,-0.894054537,-0.065867475,0.362056481,0.120019203,1.944621051,0.298713235,0.352195351,0.662908805,-0.391211528,0.704989154,-0.536968195,1.859756098,-0.777570912,1.103769622,0.958385876,1.738261738,2.429378531,0.134871872,-0.080310534,0.851636038,0.990589401,1.070791196,0.275974026,0.891901534,1.560926485,-0.060562016,-0.217155266,0.938232995,6.267857143,0.183654729,1.29881527,1.270391946,0.987225232,0.466659753,2.136959689,2.716772409,0.878763222,-0.156162856,2.407304925,-0.396064904,1.149233844,1.117491852,1.10154526,0.825825826,-2.107652399,1.162025872,-0.224259613,4.286365709,-0.270635995,0.245558284,0.362890939,0.327272727,1.349856163,0.79006772,-0.058372248,0.205286118,1.206247385,0.554400554,1.005161641,0.087847731,1.221087237,0.513977686,0.175669741,1.439128744,0.421249707,0.62201949,1.074883554,1.571498292,0.86668366,3.293856403,1.935719503,0.888888889,1.195118883,0.566037736,0.744818653,0.383561644,0.203942896,1.70641846,1.3739546,0.360245815,1.386972123,0.853432282,2.92138857,1.275831087,2.042553191,-0.788476118,-1.436781609,0.522496372,1.739642933,0.374220374,1.497617427,0.37548612,0.468618143,1.216,-0.316325127,-2.127659574,-0.236566408,0.355871886,0.385356455,0.034812881,-0.28674917
2013/7/2,2.056279889,-2.039032916,1.237552316,-1.299756296,-0.873454229,0.148448043,0.830409357,-0.591264543,0.343516855,0.922077922,-0.391725949,0.373993594,-0.717338217,-0.87223008,0.430640741,-0.92879257,0.019928258,1.882798574,2.830048505,-0.91065715,-0.458374628,-0.079449153,-1.046553591,-0.113668656,-0.411077456,-0.53816047,-0.716332378,-1.258389262,-0.349722279,-0.046974335,1.241782323,-0.482315113,1.285484735,0.177856825,-0.847222222,-0.435139573,0.5,0.118746544,1.623706109,0.130969172,-0.500866885,-0.300558179,0.087554722,-2.792386677,-0.476988526,-1.932565789,0.955518946,-0.06887843,-0.690687234,-2.04993685,2.291220557,0.952380952,-1.792991035,0.395016712,-0.629997577,-2.948402948,-0.449979071,-0.430006646,-0.597738288,-0.027685493,-0.097452318,-1.807396422,-0.282355058,-0.331536139,-1.336783096,-1.093229484,-1.498077688,-0.233136463,-0.156767114,0.260454348,-1.186552406,-0.641737628,-0.821650729,-0.069662139,-0.65528197,0.213523132,-2.327221439,-0.743745774,0.659325778,-1.692665118,0.654817587,0.654545455,-0.490196078,-0.596809365,-0.61897514,-0.138937131,-0.346574247,-0.870632883,-2.004048583,-0.213467883,-0.88227185,-1.79333228,-0.211565585,0.102029248,-0.468448608,-0.606323084,0.649130729,-1.512007115,-0.734173708,0.330777327,-1.19957817,-0.577200577,-1.106848877,-1.790322581,-0.412371134,0.257370145,0.301204819,0.089122899,-0.14001077,-0.622785161,1.227177492,-0.143487859,0.936838924,0.174868848,-0.471327573,0.606729178,-1.7958695,-2.638981916,-0.022222222,-1.4386137,0.510103983,-0.404727214,-2.958510137,-0.223103619,-0.860501757,-0.544069641,0.240123935,-1.045614011,1.264894592,-0.762366802,-1.221287129,0.259344012,-0.247729149,0.792518624,0.855242319,0.120987256,0.145235169,0.081059173,-0.461775269,0.526922444,-0.015349194,0.265095729,-0.372300819,-0.149055979,0.379280451,0.165267403,0.524704854,0.113071009,0.115273775,0.654154016,-1.313881841,0.283842795,-1.371780515,-0.141843972,-0.19206146,-1.15053393,0,0.080688542,-1.111761264,0.266790396,-0.374158144,-0.263042525,-3.834355828,0.093218364,0.267875541,-0.070896845,1.748990967,-0.631791761,-1.540666428,0.322465066,0.825991189,-1.141223272,-0.614967688,0.867888139,0.805131004,-0.045228403,-0.362249762,0.937483259,-0.686233108,-0.769073709,1.034768212,1.673176953,0.754080908,0.800667223,-1.451933364,-2.727567217,0.892289922,-0.72834966,0.207125104,0.312989045,0.200400802,-0.046459498,0.790388871,-0.400110375,0.996376812,-0.528455285,-0.561465721,-0.167946257,-1.479032539,-1.71030725
2013/7/3,1.948861198,-0.089206066,0.502512563,-0.617283951,0.14022706,-0.161703274,-0.127595407,0.172678434,-0.179528147,-0.360185304,0.071633238,0.012075003,-0.614911606,-0.800634166,-0.051975052,-0.546875,0.51803148,-0.142154183,0.435734744,0.372578241,-0.360920971,0.132520541,-0.328227571,0.142247511,0.282424506,-1.229709788,-2.683982684,-0.382327952,0.206440958,-0.577266693,0.072150072,0.323101777,0.819672131,0.022192632,0.68637064,0.041230313,0.016864828,-0.353100951,-1.138406231,0.32196398,-0.726040658,-0.057421763,-0.374906273,-0.399330156,-0.479274611,-0.36687631,1.256527415,-0.287191269,-0.498435145,-0.039674668,-1.297885702,1.45137881,-1.12033195,0.484261501,-0.531577664,0.126582278,0.131399138,-0.671351733,0.585080449,-0.110772639,-1.170568562,-0.377572211,-0.585080449,0.060119096,-0.524475524,0.04743833,-0.524899058,-0.747780028,0.252965806,-0.4762592,-0.413609073,0.062104086,-0.280833138,-0.522830254,-0.63961623,-0.099431818,1.877256318,-0.068119891,0.100899689,-2.194463201,-0.185873606,0.520231214,-0.554187192,-0.381018358,-0.408413314,-0.539130435,-0.615302301,-0.472919716,-0.041313778,0.4084014,-1.084840056,-0.917062183,-0.069964664,-0.045300113,-0.332225914,-0.261437908,-0.061690315,0.030102348,-0.390734022,0.014985764,-0.466977985,-1.074020319,-1.402076852,0.08211529,-0.460087417,-0.023337223,-0.065520066,-0.356887937,-0.366695427,-0.390165218,-0.177409817,-0.386868575,0.04491018,-0.349127182,-0.315706393,-3.50877193,-0.716245047,0.027517887,-0.200044454,-0.995189915,-1.366191685,0.0723342,-0.230778574,-0.794782609,-0.073349633,-0.984682713,-0.788192566,-0.103968116,-0.939536568,-1.178524662,-0.492650339,-0.319537432,-0.631208609,-0.408869319,0.423994975,-0.193345686,-1.840696118,-0.323974082,-0.257731959,0.016380016,-0.767577525,-0.616921269,-0.797209766,-0.812738431,-0.658533952,-0.653379092,0.869943454,-0.225886605,-0.633275763,2.764142924,-0.303002479,-0.348356194,-0.283848992,-0.284090909,-0.4233483,-0.320602175,0,-0.053748992,-0.147928994,-0.416473855,-0.525788683,-0.087912088,0.299043062,-0.535506403,0.246609125,-0.638524299,-0.264450321,0.17802645,0.108806405,-0.25,0.518842163,-0.216292347,-0.566334557,2.868068834,-2.138892649,-2.013574661,-0.45924225,-0.106145844,0.201977251,0.397805213,-2.125722609,-0.264357978,-0.563529101,-0.347509515,0.077543424,0.366324764,-0.340593606,-0.677087431,-0.70276974,-1.560062402,-0.066666667,-0.551470588,0.407779172,0.311677518,-0.829596413,0.23157608,-0.534918276,0.769045902,-0.953726598,-0.307976594
2013/7/5,-0.503054379,-0.056547619,0.024822695,0.207039337,1.006256009,0.43190714,0.952380952,1.7238077,1.940955798,0.451891448,0.751610594,1.072820725,0.959010054,0.868307496,0.624024961,1.413982718,-0.218037661,1.949189663,0.173601675,2.053947043,0.299775169,1.455796718,1.646542261,0.142045455,0.969454073,-0.037350598,2.283511269,0.959488273,-0.082406263,0.509418315,1.682287912,1.690821256,0.078678206,0.477035722,1.559543684,-0.642927794,0.413118624,0.590586953,0.949494949,-0.46133788,1.121404193,2.039643781,-0.852985449,2.224521469,1.334114278,1.820094687,1.132151491,-0.253456221,0.920316869,1.954752927,1.31495228,0.858369099,1.384809064,0.753012048,1.564032163,1.896333755,0.965828565,0.150197628,-0.484730974,1.534054154,-1.269035533,1.733939738,-0.196174595,0.322465325,0.834797891,2.702702703,1.637126235,1.114424737,0.826590098,0.986078886,1.487138264,0.012413108,1.220370805,-0.14015417,1.196942265,-0.156405517,0.070871722,2.044989775,1.637967241,2.795995858,1.303538175,0.632547441,0.284829721,2.086230876,0.65614107,-0.139884595,-0.995962315,0.712750311,0.95060963,1.239589386,2.2215973,0.592676788,1.413709945,2.741898935,1.333333333,0.567933595,0.235690236,1.233824857,-0.525357243,-0.359604435,2.064343164,1.643192488,1.622817802,0.317251942,-0.785763809,-0.116713352,1.718297547,-0.590974212,0.930937432,0.125856524,1.421800948,1.287172659,0.83794703,1.013513514,1.148060174,0.710227273,0.337682272,1.609353508,1.737193764,0.2680516,1.444485564,1.194682,0.572193815,0.36288414,1.5781747,1.325966851,1.082638835,-6.43538595,0.601231703,1.307420495,0.496600353,1.587543886,0.062480475,1.515869256,1.032056294,1.57236258,1.147857711,2.464788732,1.57622739,0.753357353,0.665222772,1.832692876,1.908588649,-1.538461538,1.608346012,-0.710821763,0.552824493,-0.950871632,0.101390498,2.204136091,1.768281451,1.289053965,0.085397096,-2.111613876,1.996908013,2.605696173,0.689179876,1.371336381,-0.474074074,1.068773234,-0.999748301,0.901891773,-0.178890877,1.5917603,-0.32800328,2.784719743,0.397727273,1.472454938,-2.035267304,-0.608664518,0.896495518,0.81915564,1.423900432,2.106567534,4.143034998,0.831216809,1.518646674,1.498246733,1.166984935,1.352643804,1.144079621,0.913355075,1.487735766,0.431750249,0.960793429,2.130201075,1.579551982,1.671911101,1.196919234,0.928231832,0.733822548,0.105624505,3.373945642,0.476420631,0.610445399,-1.522152759,0.149387511,0.524683997,0.873751783,3.042940995
